,INSEE_COM,E24_Libellé_département,E24_Inscrits,E24_Votants,E24_Abstentions,E24_Exprimés,E24_Blancs,E24_Nuls,E24_Voix_1,E24_Voix_2,E24_ZEMMOUR,E24_LFI,E24_RN,E24_EELV,E24_Voix_7,E24_Voix_8,E24_Voix_9,E24_Voix_10,E24_LREM,E24_Voix_12,E24_Voix_13,E24_Voix_14,E24_Voix_15,E24_Voix_16,E24_Voix_17,E24_LR,E24_Voix_19,E24_Voix_20,E24_Voix_21,E24_Voix_22,E24_Voix_23,E24_Voix_24,E24_Voix_25,E24_Voix_26,E24_PSPP,E24_Voix_28,E24_Voix_29,E24_Voix_30,E24_Voix_31,E24_Voix_32,E24_PCF,E24_Voix_34,E24_Voix_35,E24_Voix_36,E24_Voix_37,E24_Voix_38,E24_Voix_1_ratio,E24_Voix_2_ratio,E24_ZEMMOUR_ratio,E24_LFI_ratio,E24_RN_ratio,E24_EELV_ratio,E24_Voix_7_ratio,E24_Voix_8_ratio,E24_Voix_9_ratio,E24_Voix_10_ratio,E24_LREM_ratio,E24_Voix_12_ratio,E24_Voix_13_ratio,E24_Voix_14_ratio,E24_Voix_15_ratio,E24_Voix_16_ratio,E24_Voix_17_ratio,E24_LR_ratio,E24_Voix_19_ratio,E24_Voix_20_ratio,E24_Voix_21_ratio,E24_Voix_22_ratio,E24_Voix_23_ratio,E24_Voix_24_ratio,E24_Voix_25_ratio,E24_Voix_26_ratio,E24_PSPP_ratio,E24_Voix_28_ratio,E24_Voix_29_ratio,E24_Voix_30_ratio,E24_Voix_31_ratio,E24_Voix_32_ratio,E24_PCF_ratio,E24_Voix_34_ratio,E24_Voix_35_ratio,E24_Voix_36_ratio,E24_Voix_37_ratio,E24_Voix_38_ratio,E24_Abstentions_ratio,L24T1_Inscrits,L24T1_Votants,L24T1_Abstentions,L24T1_Exprimés,L24T1_Blancs,L24T1_Nuls,L24T1_COM,L24T1_DIV,L24T1_DSV,L24T1_DVC,L24T1_DVD,L24T1_DVG,L24T1_ECO,L24T1_ENS,L24T1_EXD,L24T1_EXG,L24T1_FI,L24T1_HOR,L24T1_LR,L24T1_RDG,L24T1_REC,L24T1_REG,L24T1_RN,L24T1_SOC,L24T1_UDI,L24T1_UG,L24T1_UXD,L24T1_VEC,L24T1_COM_ratio,L24T1_DIV_ratio,L24T1_DSV_ratio,L24T1_DVC_ratio,L24T1_DVD_ratio,L24T1_DVG_ratio,L24T1_ECO_ratio,L24T1_ENS_ratio,L24T1_EXD_ratio,L24T1_EXG_ratio,L24T1_FI_ratio,L24T1_HOR_ratio,L24T1_LR_ratio,L24T1_RDG_ratio,L24T1_REC_ratio,L24T1_REG_ratio,L24T1_RN_ratio,L24T1_SOC_ratio,L24T1_UDI_ratio,L24T1_UG_ratio,L24T1_UXD_ratio,L24T1_VEC_ratio,L24T1_Abstentions_ratio,POP_Pop_leg,POP_Total,DIP_BAC_+_2,DIP_BAC_+_3_ou_4,DIP_BAC_+_5,"DIP_BAC,_brevet_pro_ou_équiv",DIP_Brevet_des_collèges,DIP_CAP-BEP_ou_équiv,DIP_Sans_diplôme_ou_CEP,DIP_Total,DIP_BAC_+_2_ratio,DIP_BAC_+_3_ou_4_ratio,DIP_BAC_+_5_ratio,"DIP_BAC,_brevet_pro_ou_équiv_ratio",DIP_Brevet_des_collèges_ratio,DIP_CAP-BEP_ou_équiv_ratio,DIP_Sans_diplôme_ou_CEP_ratio,CHO_Chôm_15-24_ans,CHO_Chôm_25-54_ans,CHO_Chôm_55-64_ans,CHO_Total,CHO_Chôm_15-24_ans_ratio,CHO_Chôm_25-54_ans_ratio,CHO_Chôm_55-64_ans_ratio
10,52012,Haute-Marne,22,16,6,16,0,0,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,4.545454545454546,0.0,0.0,0.0,0.0,13.636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272727272727,22,15,7,15,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.909090909090914,0.0,0.0,0.0,0.0,0.0,31.818181818181817,30,30,0,1,0,5,1,7,11,25,0.0,4.0,0.0,20.0,4.0,28.000000000000004,44.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0
11,52013,Haute-Marne,92,65,27,62,2,1,0,0,2,9,16,3,0,0,0,0,12,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,10,0,3,0,0,0,1,0,0,0,0,0,0.0,0.0,2.1739130434782608,9.782608695652174,17.391304347826086,3.260869565217391,0.0,0.0,0.0,0.0,13.043478260869565,0.0,0.0,0.0,1.0869565217391304,0.0,0.0,4.3478260869565215,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.869565217391305,0.0,3.260869565217391,0.0,0.0,0.0,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,29.347826086956523,87,71,16,69,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.436781609195403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.735632183908045,0.0,0.0,24.137931034482758,0.0,0.0,18.39080459770115,125,125,10,4,5,12,6,34,31,102,9.803921568627452,3.9215686274509802,4.901960784313726,11.76470588235294,5.88235294117647,33.33333333333333,30.392156862745097,0.0,4.0,0.0,4.0,0.0,100.0,0.0
12,52014,Haute-Marne,169,112,57,109,2,1,0,0,5,2,51,6,0,3,0,0,16,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,10,0,4,0,0,0,1,0,1,0,1,0,0.0,0.0,2.9585798816568047,1.183431952662722,30.17751479289941,3.5502958579881656,0.0,1.7751479289940828,0.0,0.0,9.467455621301776,0.0,0.0,0.0,0.0,0.0,0.0,2.9585798816568047,0.591715976331361,0.0,0.0,0.0,0.0,1.7751479289940828,0.0,0.0,5.9171597633136095,0.0,2.366863905325444,0.0,0.0,0.0,0.591715976331361,0.0,0.591715976331361,0.0,0.591715976331361,0.0,33.72781065088758,171,119,52,111,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.374269005847953,0.0,0.5847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,33.91812865497076,0.0,0.0,14.035087719298245,0.0,0.0,30.409356725146196,196,196,28,9,5,32,6,42,26,148,18.91891891891892,6.081081081081082,3.3783783783783785,21.62162162162162,4.054054054054054,28.37837837837838,17.56756756756757,2.04,4.09,1.02,7.15,28.53146853146853,57.20279720279719,14.265734265734265
13,52015,Haute-Marne,95,51,44,50,0,1,0,0,2,0,18,4,0,3,0,0,6,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1052631578947367,0.0,18.947368421052634,4.2105263157894735,0.0,3.1578947368421053,0.0,0.0,6.315789473684211,0.0,0.0,1.0526315789473684,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,1.0526315789473684,0.0,0.0,7.368421052631578,0.0,5.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.31578947368421,95,56,39,50,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.894736842105264,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,24.210526315789473,0.0,0.0,9.473684210526317,0.0,0.0,41.05263157894737,84,84,8,5,0,10,6,20,26,75,10.666666666666668,6.666666666666667,0.0,13.333333333333334,8.0,26.666666666666668,34.66666666666667,1.95,4.89,1.95,8.79,22.184300341296932,55.63139931740615,22.184300341296932
14,52016,Haute-Marne,57,35,22,35,0,0,0,0,3,1,12,0,0,2,0,0,4,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0.0,0.0,5.263157894736842,1.7543859649122806,21.052631578947366,0.0,0.0,3.508771929824561,0.0,0.0,7.017543859649122,0.0,0.0,0.0,1.7543859649122806,0.0,0.0,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.508771929824561,0.0,5.263157894736842,0.0,0.0,0.0,0.0,0.0,1.7543859649122806,0.0,0.0,0.0,38.59649122807017,55,41,14,38,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.636363636363637,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,27.27272727272727,0.0,0.0,16.363636363636363,0.0,0.0,25.454545454545453,70,70,5,3,3,11,4,13,17,56,8.928571428571429,5.357142857142857,5.357142857142857,19.642857142857142,7.142857142857142,23.214285714285715,30.357142857142854,1.97,0.99,0.99,3.95,49.87341772151899,25.063291139240505,25.063291139240505
15,52017,Haute-Marne,502,270,232,260,4,6,0,0,19,3,123,5,0,4,0,0,42,0,0,0,3,0,0,20,0,0,0,0,0,5,0,0,20,0,11,0,0,0,4,0,1,0,0,0,0.0,0.0,3.7848605577689245,0.5976095617529881,24.50199203187251,0.9960159362549801,0.0,0.796812749003984,0.0,0.0,8.366533864541832,0.0,0.0,0.0,0.5976095617529881,0.0,0.0,3.9840637450199203,0.0,0.0,0.0,0.0,0.0,0.9960159362549801,0.0,0.0,3.9840637450199203,0.0,2.1912350597609564,0.0,0.0,0.0,0.796812749003984,0.0,0.199203187250996,0.0,0.0,0.0,46.21513944223107,500,334,166,319,3,12,0.0,5.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,35.6,0.0,0.0,8.799999999999999,0.0,0.0,33.2,719,719,42,19,22,96,30,181,208,598,7.023411371237458,3.177257525083612,3.678929765886288,16.05351170568562,5.016722408026756,30.267558528428097,34.78260869565217,5.83,14.35,5.04,25.22,23.116574147501982,56.89928628072958,19.984139571768438
16,52019,Haute-Marne,101,50,51,46,1,3,0,0,5,1,27,0,0,2,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0.0,0.0,4.9504950495049505,0.9900990099009901,26.732673267326735,0.0,0.0,1.9801980198019802,0.0,0.0,1.9801980198019802,0.0,0.0,0.9900990099009901,0.9900990099009901,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,0.0,1.9801980198019802,0.0,0.0,0.0,0.0,0.0,50.495049504950494,100,60,40,58,2,0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,3.0,0.0,0.0,40.0,90,90,2,1,1,6,7,34,30,81,2.4691358024691357,1.2345679012345678,1.2345679012345678,7.4074074074074066,8.641975308641975,41.9753086419753,37.03703703703704,0.0,0.97,1.93,2.9,0.0,33.44827586206897,66.55172413793103
17,52021,Haute-Marne,210,140,70,139,0,1,0,0,10,8,79,0,0,0,0,0,23,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,0,2,0,0,0,0.0,0.0,4.761904761904762,3.8095238095238098,37.61904761904762,0.0,0.0,0.0,0.0,0.0,10.952380952380953,0.4761904761904762,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9047619047619049,0.0,1.9047619047619049,0.0,0.0,0.0,0.4761904761904762,0.0,0.9523809523809524,0.0,0.0,0.0,33.33333333333333,210,157,53,155,1,1,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.571428571428573,0.0,0.0,0.0,0.0,0.4761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,47.14285714285714,0.0,0.0,7.6190476190476195,0.0,0.0,25.238095238095237,279,279,26,8,3,36,10,70,41,194,13.402061855670103,4.123711340206185,1.5463917525773196,18.556701030927837,5.154639175257731,36.08247422680412,21.1340206185567,2.08,13.52,0.0,15.6,13.333333333333334,86.66666666666667,0.0
18,52022,Haute-Marne,165,88,77,80,2,6,0,0,11,5,34,1,0,1,0,0,11,0,0,2,0,0,0,3,0,0,1,0,0,2,0,0,5,0,2,0,0,0,1,0,0,0,1,0,0.0,0.0,6.666666666666667,3.0303030303030303,20.606060606060606,0.6060606060606061,0.0,0.6060606060606061,0.0,0.0,6.666666666666667,0.0,0.0,1.2121212121212122,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.6060606060606061,0.0,0.0,1.2121212121212122,0.0,0.0,3.0303030303030303,0.0,1.2121212121212122,0.0,0.0,0.0,0.6060606060606061,0.0,0.0,0.0,0.6060606060606061,0.0,46.666666666666664,165,103,62,97,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.939393939393941,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,31.515151515151512,0.0,0.0,11.515151515151516,0.0,0.0,37.57575757575757,190,190,9,9,4,24,10,37,58,151,5.960264900662252,5.960264900662252,2.6490066225165565,15.894039735099339,6.622516556291391,24.503311258278146,38.41059602649007,1.0,5.0,2.0,8.0,12.5,62.5,25.0
19,52023,Haute-Marne,158,97,61,95,1,1,0,0,4,7,32,2,0,0,0,0,11,0,0,0,2,0,0,10,1,0,0,0,0,3,0,0,12,0,3,0,0,0,8,0,0,0,0,0,0.0,0.0,2.5316455696202533,4.430379746835443,20.253164556962027,1.2658227848101267,0.0,0.0,0.0,0.0,6.962025316455696,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,6.329113924050633,0.6329113924050633,0.0,0.0,0.0,0.0,1.89873417721519,0.0,0.0,7.59493670886076,0.0,1.89873417721519,0.0,0.0,0.0,5.063291139240507,0.0,0.0,0.0,0.0,0.0,38.607594936708864,154,113,41,107,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.818181818181817,0.0,0.0,23.376623376623375,0.0,0.0,26.623376623376622,151,151,13,8,8,25,12,41,30,137,9.48905109489051,5.839416058394161,5.839416058394161,18.248175182481752,8.75912408759124,29.927007299270077,21.897810218978105,0.0,8.66,0.96,9.62,0.0,90.02079002079003,9.97920997920998
20,52025,Haute-Marne,72,54,18,51,1,2,0,0,2,1,28,1,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,2.7777777777777777,1.3888888888888888,38.88888888888889,1.3888888888888888,0.0,0.0,0.0,0.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3888888888888888,0.0,2.7777777777777777,0.0,0.0,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,25.0,71,55,16,54,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12676056338028,0.0,1.4084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,46.478873239436616,0.0,0.0,7.042253521126761,0.0,0.0,22.535211267605636,85,85,6,2,1,14,4,18,28,73,8.21917808219178,2.73972602739726,1.36986301369863,19.17808219178082,5.47945205479452,24.65753424657534,38.35616438356164,0.0,2.0,0.0,2.0,0.0,100.0,0.0
21,52027,Haute-Marne,73,57,16,53,1,3,0,0,1,1,31,2,0,1,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,2,0,3,0,0,0,2,0,1,0,0,0,0.0,0.0,1.36986301369863,1.36986301369863,42.465753424657535,2.73972602739726,0.0,1.36986301369863,0.0,0.0,2.73972602739726,0.0,0.0,0.0,0.0,0.0,0.0,6.8493150684931505,0.0,0.0,0.0,0.0,0.0,2.73972602739726,0.0,0.0,2.73972602739726,0.0,4.10958904109589,0.0,0.0,0.0,2.73972602739726,0.0,1.36986301369863,0.0,0.0,0.0,21.91780821917808,72,54,18,49,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.722222222222223,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444,0.0,0.0,12.5,0.0,0.0,25.0,71,71,3,2,3,11,8,23,13,63,4.761904761904762,3.1746031746031744,4.761904761904762,17.46031746031746,12.698412698412698,36.507936507936506,20.634920634920633,0.97,0.97,0.97,2.91,33.33333333333333,33.33333333333333,33.33333333333333
22,52028,Haute-Marne,49,27,22,24,0,3,0,0,4,2,3,2,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,8.16326530612245,4.081632653061225,6.122448979591836,4.081632653061225,0.0,0.0,0.0,0.0,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,8.16326530612245,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,0.0,0.0,6.122448979591836,0.0,6.122448979591836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.89795918367347,49,30,19,27,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.122448979591836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6530612244898,0.0,0.0,16.3265306122449,0.0,0.0,38.775510204081634,55,55,7,1,2,10,1,9,7,37,18.91891891891892,2.7027027027027026,5.405405405405405,27.027027027027028,2.7027027027027026,24.324324324324326,18.91891891891892,1.02,3.06,0.0,4.08,25.0,75.0,0.0
23,52029,Haute-Marne,134,75,59,72,2,1,0,0,0,1,28,1,0,1,0,0,11,0,0,0,3,0,0,9,2,0,0,0,0,2,0,0,6,0,5,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.7462686567164178,20.8955223880597,0.7462686567164178,0.0,0.7462686567164178,0.0,0.0,8.208955223880597,0.0,0.0,0.0,2.2388059701492535,0.0,0.0,6.7164179104477615,1.4925373134328357,0.0,0.0,0.0,0.0,1.4925373134328357,0.0,0.0,4.477611940298507,0.0,3.731343283582089,0.0,0.0,0.0,0.7462686567164178,0.0,0.7462686567164178,0.0,0.7462686567164178,0.0,44.02985074626866,137,96,41,90,4,2,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62773722627737,0.0,0.0,0.0,0.0,6.569343065693431,0.0,0.0,0.0,0.0,0.0,0.0,29.927007299270077,0.0,0.0,6.569343065693431,0.0,0.0,29.927007299270077,135,135,6,5,2,20,5,39,52,129,4.651162790697675,3.875968992248062,1.550387596899225,15.503875968992247,3.875968992248062,30.23255813953488,40.310077519379846,2.0,6.0,1.0,9.0,22.22222222222222,66.66666666666666,11.11111111111111
24,52030,Haute-Marne,53,36,17,35,1,0,0,0,1,0,17,0,0,0,0,0,8,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0.0,0.0,1.8867924528301887,0.0,32.075471698113205,0.0,0.0,0.0,0.0,0.0,15.09433962264151,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,1.8867924528301887,1.8867924528301887,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,3.7735849056603774,0.0,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,32.075471698113205,53,43,10,42,1,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.41509433962264,0.0,0.0,0.0,0.0,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,47.16981132075472,0.0,0.0,1.8867924528301887,0.0,0.0,18.867924528301888,56,56,3,5,0,6,2,19,15,50,6.0,10.0,0.0,12.0,4.0,38.0,30.0,0.0,1.0,1.0,2.0,0.0,50.0,50.0
25,52031,Haute-Marne,343,228,115,216,6,6,0,0,17,3,106,0,0,4,0,0,25,0,0,3,1,0,0,36,1,0,0,1,0,0,0,0,13,0,5,0,0,0,1,0,0,0,0,0,0.0,0.0,4.956268221574344,0.8746355685131195,30.903790087463555,0.0,0.0,1.1661807580174928,0.0,0.0,7.288629737609329,0.0,0.0,0.8746355685131195,0.2915451895043732,0.0,0.0,10.495626822157435,0.2915451895043732,0.0,0.0,0.2915451895043732,0.0,0.0,0.0,0.0,3.7900874635568513,0.0,1.4577259475218658,0.0,0.0,0.0,0.2915451895043732,0.0,0.0,0.0,0.0,0.0,33.52769679300292,342,256,86,252,4,0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.8771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,41.812865497076025,0.0,0.0,4.678362573099415,0.0,0.0,25.146198830409354,374,374,34,17,6,61,10,107,69,304,11.18421052631579,5.592105263157895,1.9736842105263157,20.065789473684212,3.289473684210526,35.19736842105263,22.697368421052634,1.82,7.48,1.04,10.34,17.601547388781434,72.3404255319149,10.058027079303676
26,52033,Haute-Marne,107,54,53,54,0,0,0,0,3,1,31,2,0,3,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.803738317757009,0.9345794392523363,28.971962616822427,1.8691588785046727,0.0,2.803738317757009,0.0,0.0,5.607476635514018,0.0,0.0,0.0,0.0,0.0,0.0,5.607476635514018,0.0,0.0,0.0,0.0,0.0,0.9345794392523363,0.0,0.0,0.9345794392523363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.532710280373834,104,68,36,65,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.653846153846153,0.0,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,44.230769230769226,0.0,0.0,8.653846153846153,0.0,0.0,34.61538461538461,111,111,7,2,2,14,4,34,30,93,7.526881720430108,2.1505376344086025,2.1505376344086025,15.053763440860216,4.301075268817205,36.55913978494624,32.25806451612903,0.0,2.74,0.0,2.74,0.0,100.0,0.0
27,52034,Haute-Marne,121,64,57,63,1,0,0,0,3,3,27,3,0,9,0,1,1,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.479338842975207,2.479338842975207,22.31404958677686,2.479338842975207,0.0,7.43801652892562,0.0,0.8264462809917356,0.8264462809917356,0.0,0.0,0.0,2.479338842975207,0.0,0.0,0.8264462809917356,0.8264462809917356,0.0,0.0,0.0,0.0,0.8264462809917356,0.0,0.0,7.43801652892562,0.0,0.8264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.107438016528924,120,72,48,70,1,1,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,10.0,0.0,0.0,40.0,143,143,19,12,0,20,7,30,24,112,16.964285714285715,10.714285714285714,0.0,17.857142857142858,6.25,26.785714285714285,21.428571428571427,3.04,7.1,1.01,11.15,27.264573991031387,63.67713004484305,9.058295964125561
28,52035,Haute-Marne,152,84,68,77,2,5,0,0,5,3,34,1,0,2,0,0,12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,3.289473684210526,1.9736842105263157,22.36842105263158,0.6578947368421052,0.0,1.3157894736842104,0.0,0.0,7.894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,5.921052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605263157894736,0.0,2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.73684210526316,152,97,55,88,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.105263157894736,0.0,0.6578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,31.57894736842105,0.0,0.0,8.552631578947368,0.0,0.0,36.18421052631579,179,179,9,2,1,26,13,54,53,158,5.69620253164557,1.2658227848101267,0.6329113924050633,16.455696202531644,8.227848101265822,34.177215189873415,33.54430379746836,1.9,4.74,0.95,7.590000000000001,25.032938076416333,62.450592885375485,12.516469038208166
